# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 01:01:21 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:22 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:23 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:24 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:25 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:26 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:27 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:28 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:29 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:30 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:31 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:32 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:33 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:34 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:35 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:36 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:37 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:38 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:39 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:40 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:41 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:42 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:43 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:44 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:45 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:46 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:47 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:48 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:49 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:50 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:51 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:52 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:53 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:54 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:55 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:56 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:57 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:58 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:01:59 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:00 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:01 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:02 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:03 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:04 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:05 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:06 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:07 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:08 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:09 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:10 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:11 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:12 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:13 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:14 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:15 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:16 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:17 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:18 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:19 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:20 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:21 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:22 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:23 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:24 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:25 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:26 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:27 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:28 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:29 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:30 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:31 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:32 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:33 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:34 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:35 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:36 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:37 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:38 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:39 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:40 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:41 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:42 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:43 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:44 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:45 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:46 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:47 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:48 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:49 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:50 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:51 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:52 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:53 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:54 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:55 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:56 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:57 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:58 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:02:59 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:00 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:01 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:02 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:03 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:04 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:05 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:06 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:07 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:08 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:09 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:10 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:11 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:12 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:13 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:14 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:15 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:16 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:17 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:18 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:19 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:20 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:21 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:22 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:23 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:24 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:25 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:26 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:27 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:28 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:29 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:30 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:31 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:32 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:33 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:34 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:35 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:36 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:37 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:38 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:39 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:40 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:41 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:42 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:43 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:44 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:45 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:46 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:47 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:48 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:49 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:50 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:51 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:52 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:53 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:54 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:55 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:56 UTC,293,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:57 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:58 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:03:59 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:00 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:01 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:02 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:03 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:04 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:05 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:06 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:07 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:08 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:09 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:10 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:11 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:12 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:13 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:14 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:15 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:16 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:17 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:18 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:19 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:20 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:21 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:22 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:23 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:24 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:25 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:26 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:27 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:28 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:29 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:30 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:31 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:32 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:33 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:34 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:35 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:36 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:37 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:38 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:39 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:40 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:41 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:42 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:43 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:44 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:45 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:46 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:47 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:48 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:49 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:50 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:51 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:52 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:53 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:54 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:55 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:56 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:57 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:58 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:04:59 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:00 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:01 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:02 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:03 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:04 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:05 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:06 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:07 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:08 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:09 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:10 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:11 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:12 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:13 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:14 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:15 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:16 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:17 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:18 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:19 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:20 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:21 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:22 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:23 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:24 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:25 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:26 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:27 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:28 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:29 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:30 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:31 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:32 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:33 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:34 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:35 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:36 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:37 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:38 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:39 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:40 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:41 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:42 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:43 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:44 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:45 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:46 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:47 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:48 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:49 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:50 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:51 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:52 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:53 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:54 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:55 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:56 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:57 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:58 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:05:59 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:00 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:01 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:02 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:03 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:04 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:05 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:06 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:07 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:08 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:09 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:10 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:11 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:12 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:13 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:14 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:15 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:16 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:17 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:18 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:19 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:20 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:21 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:22 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:23 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:24 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:25 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:26 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:27 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:28 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:29 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:30 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:31 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:32 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:33 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:34 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:35 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:36 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:37 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:38 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:39 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:40 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:41 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:42 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:43 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:44 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:45 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:46 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:47 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:48 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:49 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:50 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:51 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:52 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:53 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:54 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:55 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:56 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:57 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:58 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:06:59 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:00 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:01 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:02 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:03 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:04 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:05 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:06 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:07 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:08 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:09 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:10 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:11 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:12 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:13 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:14 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:15 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:16 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:17 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:18 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:19 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:20 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:21 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:22 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:23 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:24 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:25 UTC,287,4,3,0,0,0
raspberrypi,1,2020-07-25 01:07:26 UTC,287,4,3,0,0,0
