# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 01:32:20 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:21 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:22 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:23 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:24 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:25 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:26 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:27 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:28 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:29 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:30 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:31 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:32 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:33 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:34 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:35 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:36 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:37 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:38 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:39 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:40 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:41 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:42 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:43 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:44 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:45 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:46 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:47 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:48 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:49 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:50 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:51 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:52 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:53 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:54 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:55 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:56 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:57 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:58 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:32:59 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:00 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:01 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:02 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:03 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:04 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:05 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:06 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:07 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:08 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:09 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:10 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:11 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:12 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:13 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:14 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:15 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:16 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:17 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:18 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:19 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:20 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:21 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:22 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:23 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:24 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:25 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:26 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:27 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:28 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:29 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:30 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:31 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:32 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:33 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:34 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:35 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:36 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:37 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:38 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:39 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:40 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:41 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:42 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:43 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:44 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:45 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:46 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:47 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:48 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:49 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:50 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:51 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:52 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:53 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:54 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:55 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:56 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:57 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:58 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:33:59 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:00 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:01 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:02 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:03 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:04 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:05 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:06 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:07 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:08 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:09 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:10 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:11 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:12 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:13 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:14 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:15 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:16 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:17 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:18 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:19 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:20 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:21 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:22 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:23 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:24 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:25 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:26 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:27 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:28 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:29 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:30 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:31 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:32 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:33 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:34 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:35 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:36 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:37 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:38 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:39 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:40 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:41 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:42 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:43 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:44 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:45 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:46 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:47 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:48 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:49 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:50 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:51 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:52 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:53 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:54 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:55 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:56 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:57 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:58 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:34:59 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:00 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:01 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:02 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:03 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:04 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:05 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:06 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:07 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:08 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:09 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:10 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:11 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:12 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:13 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:14 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:15 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:16 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:17 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:18 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:19 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:20 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:21 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:22 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:23 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:24 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:25 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:26 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:27 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:28 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:29 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:30 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:31 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:32 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:33 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:34 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:35 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:36 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:37 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:38 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:39 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:40 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:41 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:42 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:43 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:44 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:45 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:46 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:47 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:48 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:49 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:50 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:51 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:52 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:53 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:54 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:55 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:56 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:57 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:58 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:35:59 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:00 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:01 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:02 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:03 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:04 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:05 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:06 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:07 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:08 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:09 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:10 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:11 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:12 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:13 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:14 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:15 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:16 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:17 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:18 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
raspberrypi,1,2020-07-25 01:36:19 UTC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
